name,Weight
AMSBERRY,5
AMSDELL,5
AMSDEN,5
AMSILI,5
AMSINGER,5
AMSLER,5
AMSLEY,5
AMSPAUGH,5
AMSPOKER,5
AMSTEIN,5
AMSTER,5
AMSTERDAM,5
AMSTRONG,5
AMSTUTZ,5
AMTOWER,5
AMUNDSEN,10
AMUNDSON,30
AMUNRUD,5
AMUSO,5
AMWEG,5
AMY,10
AMYOT,5
AMYOTTE,5
AMYS,5
AMYX,5
AN,10
ANA,5
ANABLE,5
ANACKER,5
ANADIO,5
ANAGNOS,5
ANAGNOST,5
ANAGNOSTOU,5
ANAKALEA,5
ANALLA,5
ANAND,5
ANANIA,5
ANANIAS,5
ANASAGASTI,5
ANAST,5
ANASTACIO,5
ANASTAS,5
ANASTASI,5
ANASTASIA,5
ANASTASIADES,5
ANASTASIO,5
ANASTOS,5
ANAUO,5
ANAWALT,5
ANAWATY,5
ANAYA,70
ANCALADE,5
ANCAR,5
ANCEL,5
ANCELET,5
ANCELL,5
ANCHETA,10
ANCHONDO,10
ANCHORS,5
ANCIC,5
ANCIRA,5
ANCISO,5
ANCONA,5
ANCRUM,5
ANCTIL,5
ANCY,5
ANDA,5
ANDALORA,5
ANDARY,5
ANDAVERDE,5
ANDAYA,5
ANDEBE,5
ANDEL,5
ANDELMAN,5
ANDER,5
ANDERA,5
ANDERBERG,5
ANDERE,5
ANDEREGG,5
ANDERHOLM,5
ANDERL,5
ANDERLIK,5
ANDERMAN,5
ANDERON,5
ANDERS,50
ANDERSEN,120
ANDERSON,3110
ANDERSSON,5
ANDERST,5
ANDERT,5
ANDERTON,20
ANDES,10
ANDESON,5
ANDINA,5
ANDING,10
ANDINO,10
ANDIS,5
ANDO,5
ANDOH,5
ANDON,5
ANDONIAN,5
ANDRA,5
ANDRACHAK,5
ANDRACKI,5
ANDRADA,5
ANDRADE,110
ANDRADES,5
ANDRADEZ,5
ANDRADO,5
ANDRAE,5
ANDRANGO,5
ANDRAS,5
ANDRE,30
ANDREA,5
ANDREADIS,5
ANDREAS,10
ANDREASEN,10
ANDREASON,5
ANDREASSEN,5
ANDREASSI,5
ANDREATTA,5
ANDREE,5
ANDREEN,5
ANDREESSEN,5
ANDREGG,5
ANDREN,5
ANDREOLA,5
ANDREOLI,5
ANDREONI,5
ANDREOTTI,5
ANDREOZZI,5
ANDREPONT,5
ANDRES,30
ANDRESEN,20
ANDRESS,10
ANDREU,5
ANDREULA,5
ANDREW,50
ANDREWS,540
ANDRIAN,5
ANDRICH,5
ANDRICK,5
ANDRIES,5
ANDRINGA,5
ANDRINO,5
ANDRION,5
ANDRIOPULOS,5
ANDRIS,5
ANDRLE,5
ANDRODE,5
ANDROES,5
ANDROLEWICZ,5
ANDRONIS,5
ANDROS,5
ANDROSKY,5
ANDRSON,5
ANDRULIS,5
ANDRUS,30
ANDRUSS,5
ANDRUSZKIEWIC,5
ANDRUZZI,5
ANDRY,5
ANDRZEJCZAK,5
ANDRZEJCZYK,5
ANDRZEJEWSKI,10
ANDUEZA,5
ANDUJAR,10
ANDUJO,5
ANDY,5
ANDZULIS,5
ANECELLE,5
ANELLI,5
ANELLO,5
ANENE,5
ANERTON,5
ANES,5
ANESHANSLEY,5
ANESI,5
ANESTOS,5
ANETSBERGER,5
ANEWALT,5
ANEY,5
ANEZ,5
ANFINSON,5
ANG,10
ANGALICH,5
ANGAROLA,5
ANGE,10
ANGEL,50
ANGELA,5
ANGELBECK,5
ANGELES,20
ANGELETTI,5
ANGELI,5
ANGELICA,5
ANGELICO,5
ANGELILLI,5
ANGELILLO,5
ANGELINE,5
ANGELINI,5
ANGELINO,5
ANGELL,20
ANGELLE,5
ANGELLO,5
ANGELLOTTI,5
ANGELO,30
ANGELOCCI,5
ANGELOFF,5
ANGELONE,5
ANGELONI,5
ANGELORO,5
ANGELOS,5
ANGELOTTI,5
ANGELOU,5
ANGELOVICH,5
ANGELOZZI,5
ANGELSON,5
ANGELUCCI,5
ANGER,5
ANGERER,5
ANGERMAN,5
ANGERMEIER,5
ANGERON,5
ANGERS,5
ANGERT,5
ANGEVINE,5
ANGIANO,5
ANGIER,5
ANGILELLO,5
ANGILERI,5
ANGILLETTA,5
ANGIOLELLI,5
ANGIOLILLO,5
ANGIONE,5
ANGIS,5
ANGLADA,5
ANGLADE,5
ANGLAND,5
ANGLE,20
ANGLEA,5
ANGLEBERGER,5
ANGLEBRANDT,5
ANGLEMYER,5
ANGLEN,5
ANGLES,5
ANGLETON,5
ANGLEY,5
ANGLIN,40
ANGLUM,5
ANGOCICCO,5
ANGOLD,5
ANGOLO,5
ANGON,5
ANGOTTI,5
ANGOVE,5
ANGRISANO,5
ANGRY,5
ANGST,5
ANGSTADT,5
ANGTON,5
ANGUIANO,20
ANGULO,30
ANGUS,10
ANGUSTIA,5
ANGVIANO,5
ANGWIN,5
ANHALT,5
ANHORN,5
ANIBAL,5
ANICHINI,5
ANICK,5
ANIDI,5
ANIELLO,5
ANIMASHAUN,5
ANINGALAN,5
ANINION,5
ANIOL,5
ANIS,5
ANITOK,5
ANKENMAN,5
ANKENY,5
ANKER,10
ANKERSEN,5
ANKLAM,5
ANKNEY,10
ANKRAPP,5
ANKROM,5
ANKRUM,5
ANLIKER,5
ANN,5
ANNA,5
ANNABEL,5
ANNABLE,5
ANNAL,5
ANNALA,5
ANNAN,5
ANNAND,5
ANNARINO,5
ANNARUMMO,5
ANNARUMO,5
ANNAS,5
ANNE,5
ANNELER,5
ANNEN,5
ANNESE,5
ANNESS,5
ANNETT,5
ANNETTE,5
ANNIBALE,5
ANNICCHIARICO,5
ANNICHIARICO,5
ANNING,5
ANNINO,5
ANNIS,20
ANNO,5
ANNON,5
ANNONIO,5
ANNUNZIATA,10
ANNUZZI,5
ANO,5
ANOE,5
ANOLICK,5
ANON,5
ANOS,5
ANREOZZI,5
ANSARA,5
ANSARI,10
ANSBACHER,5
ANSBRO,5
ANSCHUTZ,5
ANSEL,5
ANSELL,10
ANSELM,5
ANSELMI,5
ANSELMO,10
ANSHUTZ,5
ANSLEY,20
ANSLINGER,5
ANSLOAN,5
ANSLOW,5
ANSOATEGUI,5
ANSON,20
ANSPACH,10
ANSPAUGH,5
ANSTEAD,5
ANSTETT,10
ANSTEY,5
ANSTINE,5
ANTAL,5
ANTAO,5
ANTAYA,5
ANTCZAK,5
ANTEBY,5
ANTEE,5
ANTELL,5
ANTENOR,5
ANTENUCCI,5
ANTER,5
ANTES,5
ANTHES,5
ANTHIS,5
ANTHON,5
ANTHONY,220
ANTICH,5
ANTIGNANI,5
ANTIGUA,5
ANTILA,5
ANTILL,5
ANTILLA,5
ANTILLON,5
ANTINARELLI,5
ANTINORE,5
ANTINORO,5
ANTIONE,5
ANTIS,5
ANTISTA,5
ANTKOWIAK,5
ANTLE,10
ANTLEY,5
ANTMAN,5
ANTOINE,30
ANTOLAK,5
ANTOLIK,5
ANTOLIN,5
ANTOLINI,5
ANTOLOS,5
ANTON,20
ANTONA,5
ANTONACCI,5
ANTONACCIO,5
ANTONAKOS,5
ANTONE,10
ANTONELLI,10
ANTONELLIS,5
ANTONELLO,5
ANTONETTI,5
ANTONETTY,5
ANTONIA,5
ANTONIAK,5
ANTONICH,5
ANTONIEWICZ,5
ANTONINI,5
ANTONIO,30
ANTONIOTTI,5
ANTONIOU,5
ANTONIS,5
ANTONIUK,5
ANTONOPOULOS,5
ANTONOVICH,5
ANTONSEN,5
ANTONSON,5
ANTONUCCI,10
ANTONY,5
ANTOS,5
ANTOSH,5
ANTRICAN,5
ANTRIKIN,5
ANTRIM,5
ANTROBUS,5
ANTRONICA,5
ANTTILA,5
ANTU,5
ANTUNA,5
ANTUNES,5
ANTUNEZ,10
ANTWI,5
ANTWINE,5
ANWAR,10
ANWAY,5
ANYAN,5
ANZAI,5
ANZALDO,5
ANZALDUA,5
ANZALONE,10
ANZIDEO,5
ANZORA,5
ANZUALDA,5
ANZURES,5
AO,5
AOAY,5
AOKI,10
AONO,5
APA,5
APADACA,5
APADOCA,5
APAEZ,5
APALATEGUI,5
APANA,5
APARICIO,20
APARO,5
APE,5
APEL,10
APELA,5
APELIAN,5
APER,5
APERGES,5
APFEL,5
APGAR,10
APICELLA,5
APILADO,5
APKER,5
APKIN,5
APKING,5
APLAND,5
APLEY,5
APLIN,5
APLING,5
APLINGTON,5
APO,5
APODACA,40
APODACE,5
APODOCA,5
APOLINAR,5
APOLITO,5
APOLLO,5
APOLO,5
APONTA,5
APONTE,60
APOSTAL,5
APOSTOL,5
APP,5
APPANA,5
APPEL,30
APPELBAUM,5
APPELGATE,5
APPELGREN,5
APPELING,5
APPELL,10
APPELLO,5
APPELMAN,5
APPELT,5
APPENZELLER,5
APPERSON,10
APPERT,5
APPIA,5
APPIAH,5
APPL,5
APPLE,30
APPLEBAUM,10
APPLEBEE,5
APPLEBERRY,5
APPLEBURY,5
APPLEBY,20
APPLEGARTH,5
APPLEGATE,40
APPLEMAN,5
APPLEN,5
APPLETON,30
APPLEWHAITE,5
APPLEWHITE,20
APPLEYARD,5
APPLIN,10
APPLING,20
APPLONIE,5
APPOLONIA,5
APREA,5
APRESA,5
APRIGLIANO,5
APRIL,10
APRILL,5
APRUZZESE,5
APSEY,5
APSHIRE,5
APT,5
APTHORPE,5
APUZZI,5
APUZZO,5
APYUAN,5
AQUAS,5
AQUERO,5
AQUIL,5
AQUILAR,10
AQUILERA,5
AQUILINA,5
AQUILINO,5
AQUINO,50
AQUIRRE,10
AR,5
ARAB,5
ARABAJIAN,5
ARABIA,5
ARABIAN,5
ARABIE,5
ARACENA,5
ARADANAS,5
ARAGAKI,5
ARAGAN,5
ARAGAO,5
ARAGON,60
ARAGONES,5
ARAGONI,5
ARAGUNDI,5
ARAGUS,5
ARAI,5
ARAIZA,10
ARAKAKI,10
ARAKAWA,5
ARAKI,5
ARALDI,5
ARAMBOLES,5
ARAMBUIA,5
ARAMBULA,10
ARAMBULO,5
ARAMINI,5
ARAN,5
ARANA,20
ARANAS,5
ARANCIBIA,5
ARAND,5
ARANDA,40
ARANEO,5
ARANGO,10
ARANJO,5
ARANO,5
ARANT,10
ARAQUE,5
ARASHIRO,5
ARATA,5
ARATO,5
ARAU,5
ARAUJO,30
ARAUZ,5
ARAVE,5
ARAVJO,5
ARAYA,5
ARB,5
ARBALLO,5
ARBAUGH,5
ARBEITER,5
ARBERTHA,5
ARBETMAN,5
ARBIZO,5
ARBO,5
ARBOGAST,20
ARBOGUST,5
ARBOLEDA,5
ARBOLIDA,5
ARBON,5
ARBOUR,10
ARBRY,5
ARBUCCI,5
ARBUCKLE,10
ARBUTHNOT,5
ARCA,5
ARCADIPANE,5
ARCAND,10
ARCANGEL,5
ARCANO,5
ARCARO,5
ARCAUTE,5
ARCE,50
ARCEA,5
ARCEGA,5
ARCEMENT,5
ARCENEAUX,20
ARCEO,10
ARCH,5
ARCHACKI,5
ARCHAMBAULT,10
ARCHAMBEAU,5
ARCHAMBEAULT,5
ARCHANGEL,5
ARCHBELL,5
ARCHBOLD,5
ARCHDALE,5
ARCHER,120
ARCHEY,10
ARCHIBALD,40
ARCHIBEQUE,5
ARCHIBOLD,5
ARCHIE,30
ARCHILA,5
ARCHILLA,5
ARCHIOPOLI,5
ARCHULETA,40
ARCHULETTA,5
ARCHUT,5
ARCIA,5
ARCIBA,5
ARCIERI,5
ARCIGA,5
ARCILA,5
ARCILLA,5
ARCINIEGA,10
ARCINO,5
ARCIOLA,5
ARCIZO,5
ARCORACI,5
ARCOS,5
ARCUDI,5
ARCUO,5
ARCURI,10
ARD,20
ARDALY,5
ARDAN,5
ARDD,5
ARDELEAN,5
ARDEN,10
ARDENEAUX,5
ARDERY,5
ARDINGER,5
ARDION,5
ARDIS,10
ARDITO,10
ARDIZONE,5
ARDIZZONE,5
ARDMAN,5
ARDNER,5
ARDOIN,20
ARDOLINO,5
ARDON,5
ARDREY,5
ARDRY,5
ARDS,5
ARDUINI,5
AREA,5
AREAS,5
AREBALO,5
AREBELA,5
ARECHIGA,10
AREDONDO,5
AREHANO,5
AREHART,10
AREIAS,5
AREIZAGA,5
AREL,5
ARELLANES,5
ARELLANO,80
ARELLEANO,5
ARENA,20
ARENALES,5
ARENAS,20
ARENBURG,5
AREND,10
ARENDALE,5
ARENDALL,5
ARENDASH,5
ARENDER,5
ARENDS,10
ARENDSEE,5
ARENDT,10
ARENDZ,5
ARENIVAR,5
ARENIVAS,5
ARENOS,5
ARENS,5
ARENSON,5
ARENSTAM,5
ARENT,10
ARENTZ,5
ARENZ,5
AREOLA,5
ARES,5
ARESCO,5
AREVALO,40
AREVALOS,5
AREY,5
ARFLACK,5
ARFMAN,5
ARGABRIGHT,5
ARGALL,5
ARGANBRIGHT,5
ARGANDONA,5
ARGENAL,5
ARGENBRIGHT,5
ARGENTI,5
ARGENTIERI,5
ARGENTO,5
ARGENZIANO,5
ARGETSINGER,5
ARGIE,5
ARGIRO,5
ARGO,20
ARGOTE,5
ARGRAVE,5
ARGRO,5
ARGROW,5
ARGUBRIGHT,5
ARGUDIN,5
ARGUDO,5
ARGUE,5
ARGUELLES,10
ARGUELLEZ,5
ARGUELLO,20
ARGUETA,20
ARGUIJO,5
ARGUILEZ,5
ARGUILLO,5
ARGUIN,5
ARGULEWICZ,5
ARGUMEDO,5
ARGUST,5
ARGYLE,5
ARHART,5
ARHELGER,5
ARIAIL,5
ARIANO,5
ARIAS,100
ARIAZA,5
ARICAS,5
ARICHABALA,5
ARICO,5
ARIDAS,5
ARIE,5
ARIEL,5
ARIES,5
ARIETTA,5
ARIF,5
ARIGO,5
ARILDSEN,5
ARIMAS,5
ARIMOTO,5
ARING,5
ARINGTON,5
ARIOLA,5
ARIS,5
ARISA,5
ARISMENDEZ,5
ARISPE,10
ARISTA,5
ARISTIDE,5
ARISTIZABAL,5
ARISUMI,5
ARITA,5
ARIYOSHI,5
ARIZA,5
ARIZAGA,5
ARIZMENDI,10
ARIZOLA,5
ARIZZI,5
ARJES,5
ARJONA,5
ARJUNE,5
ARKADIE,5
ARKELL,5
ARKEMA,5
ARKENBERG,5
ARKIN,5
ARKING,5
ARKINS,5
ARKO,5
ARKONTAKY,5
ARLAN,5
ARLEDGE,10
ARLEN,5
ARLETH,5
ARLIA,5
ARLINE,10
ARLINGHAUS,5
ARLINGTON,5
ARLOTTA,5
ARLT,5
ARM,5
ARMACOST,5
ARMADA,5
ARMAGOST,5
ARMAN,5
ARMAND,10
ARMANDO,5
ARMANT,5
ARMANTROUT,5
ARMAS,10
ARMATO,5
ARMBRESTER,5
ARMBRISTER,5
ARMBRUST,5
ARMBRUSTER,20
ARMEL,5
ARMELI,5
ARMELIN,5
ARMEN,5
ARMENDAREZ,5
ARMENDARIZ,20
ARMENGOL,5
ARMENT,5
ARMENTA,30
ARMENTEROS,5
ARMENTO,5
ARMENTOR,5
ARMENTROUT,10
ARMER,10
ARMES,10
ARMESTO,5
ARMFIELD,5
ARMIGER,5
ARMIJO,30
ARMIJOS,5
ARMILLEI,5
ARMINTROUT,5
ARMISO,5
ARMISTEAD,10
ARMITAGE,10
ARMLIN,5
ARMOCIDA,5
ARMOLD,5
ARMON,5
ARMOND,5
ARMOR,10
ARMOUR,20
ARMOUT,5
ARMS,10
ARMSON,5
ARMSTEAD,40
ARMSTER,5
ARMSTONG,5
ARMSTRONG,530
ARMWOOD,10
ARMY,5
ARN,5
ARNALDO,5
ARNALL,5
ARNAO,5
ARNAU,5
ARNAUD,5
ARNAUDET,5
ARNDELL,5
ARNDORFER,5
ARNDT,40
ARNE,5
ARNEBERG,5
ARNEECHER,5
ARNELL,5
ARNER,10
ARNERICH,5
ARNESEN,5
ARNESON,10
ARNET,5
ARNETT,50
ARNETTE,10
ARNEY,10
ARNHART,5
ARNHOLD,5
ARNHOLT,5
ARNHOLTZ,5
ARNING,5
ARNIO,5
ARNIOTES,5
ARNITZ,5
ARNN,5
ARNO,10
ARNOLD,560
ARNOLDI,5
ARNOLDY,5
ARNONE,10
ARNOT,5
ARNOTT,10
ARNOUX,5
ARNOW,5
ARNS,5
ARNSBERGER,5
ARNSPIGER,5
ARNST,5
ARNSTEIN,5
ARNSWORTH,5
ARNT,5
ARNTSON,5
ARNTT,5
ARNTZ,5
ARNTZEN,5
ARNWINE,10
ARNZEN,5
ARO,5
AROCA,5
AROCHA,10
AROCHE,5
AROCHO,10
AROLLO,5
AROMIN,5
ARON,10
ARONE,5
ARONHALT,5
ARONICA,5
ARONOFF,5
ARONOV,5
ARONOW,5
ARONOWITZ,5
ARONS,5
ARONSON,20
ARONSTEIN,5
ARORA,5
AROSEMENA,5
AROSTEGUI,5
AROURI,5
AROYO,5
ARP,10
ARPIN,10
ARPINO,5
ARPS,5
ARQUELLES,5
ARQUERO,5
ARQUETA,5
ARQUETTE,5
ARQUITT,5
ARRA,5
ARRAIOL,5
ARRAMBIDE,5
ARRANCE,5
ARRAND,5
ARRANT,10
ARRANTS,5
ARRAS,5
ARRASMITH,5
ARRE,5
ARREAGA,5
ARREDLA,5
ARREDONDO,70
ARREGUIN,10
ARRELLANO,10
ARRELLIN,5
ARRENDELL,5
ARRENDONDO,5
ARREOLA,30
ARREQUIN,5
ARREY,10
ARREZ,5
ARREZOLA,5
ARRIAGA,30
ARRIANO,5
ARRIAZA,5
ARRIAZOLA,5
ARRIBAS,5
ARRICK,5
ARRIETA,10
ARRIGO,5
ARRIGONE,5
ARRINDEL,5
ARRINGTON,110
ARRIOLA,20
ARRIS,5
ARRISOLA,5
ARRISON,5
ARRITOLA,5
ARRIZAGA,5
ARRIZOLA,5
ARROCHA,5
ARROCHO,5
ARROJO,5
ARROLIGA,5
ARROLLO,5
ARRON,5
ARROSPIDE,5
ARROTT,5
ARROW,5
ARROWOOD,20
ARROWSMITH,5
ARROYANO,5
ARROYD,5
ARROYO,120
ARROYOS,5
ARRUDA,20
ARSENAULT,40
ARSENEAU,5
ARSENEAULT,5
ARSHAM,5
ARSLAN,5
ARSLANIAN,5
ART,5
ARTALE,5
ARTALEJO,5
ARTEAGA,40
ARTEGA,5
ARTER,10
ARTERBERRY,5
ARTERBURN,10
ARTERBURY,5
ARTERS,5
ARTEZ,5
ARTHUN,5
ARTHUR,100
ARTHURS,10
ARTIAGA,10
ARTIBEE,5
ARTICE,5
ARTIES,5
ARTIGA,5
ARTILES,5
ARTINGER,5
ARTINIAN,5
ARTIS,50
ARTISON,5
ARTIST,5
ARTLEY,5
ARTMAN,10
ARTMANN,5
ARTOLA,5
ARTON,5
ARTRIP,10
ARTRY,5
ARTS,5
ARTURO,5
ARTUS,5
ARTUSO,5
ARTZ,10
ARTZER,5
ARUISO,5
ARUIZU,5
ARUJO,5
ARUNACHALAM,5
ARUNDEL,5
ARVA,5
ARVAN,5
ARVANITIS,5
ARVAY,5
ARVAYO,5
ARVELO,5
ARVESEN,5
ARVEZ,5
ARVIDSON,10
ARVIE,5
ARVIEW,5
ARVIN,10
ARVISO,10
ARVIZO,5
ARVIZU,10
ARWOOD,10
ARY,10
ARYA,5
ARZABALA,5
ARZAGA,5
ARZATE,5
ARZILLI,5
ARZO,5
ARZOLA,10
ARZT,5
ARZU,5
ASA,5
ASAD,5
ASAELI,5
ASAI,5
ASAKURA,5
ASAL,5
ASAM,5
ASAMOAH,5
ASANO,5
ASANTE,5
ASAR,5
ASARO,10
ASATO,5
ASAY,10
ASBELL,5
ASBERRY,10
ASBILL,5
ASBRIDGE,5
ASBURY,30
ASBY,5
ASCENCIO,10
ASCENSIO,5
ASCENZO,5
ASCH,5
ASCHAN,5
ASCHBACHER,5
ASCHEMAN,5
ASCHENBACH,5
ASCHENBRENER,5
ASCHENBRENNER,5
ASCHER,5
ASCHIM,5
ASCHMANN,5
ASCHOFF,5
ASCOL,5
ASCOLESE,5
ASEBEDO,5
ASEL,5
ASELAGE,5
ASELTINE,5
ASEN,5
ASENCIO,10
ASENG,5
ASENJO,5
ASEVEDO,5
ASFOUR,5
ASH,90
ASHAF,5
ASHALINTUBBI,5
ASHAUER,5
ASHBACH,5
ASHBACHER,5
ASHBAUGH,10
ASHBOURNE,5
ASHBROOK,10
ASHBURN,20
ASHBY,70
ASHCRAFT,50
ASHCROFT,10
ASHDOWN,5
ASHE,30
ASHELY,5
ASHENFELTER,5
ASHER,50
ASHFIELD,5
ASHFORD,40
ASHING,5
ASHKETTLE,5
ASHLAND,5
ASHLEY,160
ASHLIN,5
ASHLINE,5
ASHLOCK,10
ASHLY,5
ASHMAN,10
ASHMEAD,5
ASHMEN,5
ASHMORE,30
ASHNER,5
ASHPOLE,5
ASHRAF,5
ASHTON,50
ASHURST,10
ASHWELL,5
ASHWOOD,5
ASHWORTH,40
ASIEDU,5
ASIELLO,5
ASIF,5
ASK,5
ASKAM,5
ASKARI,5
ASKE,5
ASKEGREN,5
ASKEN,5
ASKEW,70
ASKEY,5
ASKIA,5
ASKIEW,5
ASKIN,5
ASKINS,10
ASKLAND,5
ASKREN,5
ASKVIG,5
ASKWITH,5
ASLAM,5
ASLANIAN,5
ASLESON,5
ASLETT,5
ASLEY,5
ASLIN,5
ASLINGER,5
ASMA,5
ASMAN,5
ASMAR,5
ASMUS,10
ASMUSSEN,5
ASNER,5
ASNICAR,5
ASP,5
ASPACIO,5
ASPDEN,5
ASPEGREN,5
ASPELL,5
ASPEN,5
ASPER,5
ASPERHEIM,5
ASPINALL,5
ASPINWALL,5
ASPLEY,5
ASPLIN,5
ASPLUND,5
ASPRI,5
ASQUITH,5
ASRARI,5
ASSAD,5
ASSAEL,5
ASSAF,5
ASSALONE,5
ASSANTE,5
ASSELIN,5
ASSELMEIER,5
ASSELTA,5
ASSENMACHER,5
ASSING,5
ASSIS,5
ASSUM,5
AST,5
ASTA,5
ASTACIO,5
ASTAFAN,5
ASTARITA,5
ASTE,5
ASTERS,5
ASTILLERO,5
ASTIN,5
ASTLE,10
ASTLEY,5
ASTOL,5
ASTOLFI,5
ASTON,20
ASTOR,5
ASTORGA,10
ASTORINO,5
ASTRELLA,5
ASTROLOGO,5
ASTRUP,5
ASTRY,5
ASTUDILLO,10
ASTURIAS,5
ASTWOOD,5
ASUNCION,10
ASWEGAN,5
ATALA,5
ATALLAH,5
ATAMANCZYK,5
ATAMIAN,5
ATANACIO,5
ATAY,5
ATCHER,5
ATCHESON,5
ATCHINSON,5
ATCHISON,30
ATCHITY,5
ATCHLEY,20
ATCITTY,5
ATEN,10
ATENCIO,20
ATENGCO,5
ATER,10
ATES,5
ATHA,5
ATHALONE,5
ATHAN,5
ATHANASIOU,5
ATHANS,5
ATHAS,5
ATHAY,5
ATHAYDE,5
ATHEARN,5
ATHENS,5
ATHERHOLT,5
ATHERLEY,5
ATHERTON,30
ATHEY,10
ATHMANN,5
ATHY,5
ATIENZA,5
ATILANO,5
ATILES,5
ATIYEH,5
ATKERSON,5
ATKESON,5
ATKIN,10
ATKINS,230
ATKINSON,190
ATKISON,10
ATKISSON,5
ATLAS,10
ATLEH,5
ATMA,5
ATMORE,5
ATNIP,10
ATOE,5
ATON,5
ATOR,5
ATTA,5
ATTAL,5
ATTANASIO,5
ATTARD,5
ATTAWAY,20
ATTEBERRY,5
ATTEBERY,10
ATTEBURG,5
ATTERBERRY,10
ATTERBURY,5
ATTERSON,5
ATTHOWE,5
ATTIA,5
ATTIANESE,5
ATTIG,5
ATTILIO,5
ATTINGER,5
ATTKISSON,5
ATTLES,5
ATTLESON,5
ATTRIDGE,5
ATTWELL,5
ATTWOOD,10
ATWATER,10
ATWELL,40
ATWILL,5
ATWOOD,70
ATZHORN,5
ATZINGER,5
AU,10
AUALA,5
AUBE,10
AUBEL,5
AUBER,5
AUBERRY,5
AUBERT,5
AUBERTINE,5
AUBIN,10
AUBLE,5
AUBRECHT,5
AUBREY,10
AUBRY,10
AUBUCHON,10
AUBUT,5
AUCES,5
AUCH,5
AUCHMOODY,5
AUCK,5
AUCKERMAN,5
AUCKLEY,5
AUCLAIR,10
AUCOIN,20
AUCTER,5
AUD,5
AUDAIN,5
AUDAS,5
AUDELHUK,5
AUDET,10
AUDETTE,20
AUDI,5
AUDIA,5
AUDIBERT,5
AUDIE,5
AUDIRSCH,5
AUDREY,5
AUDUONG,5
AUE,5
AUEL,5
AUER,10
AUERBACH,10
AUERSWALD,5
AUFDERHEIDE,5
AUFFREY,5
AUFIERO,5
AUGE,5
AUGELLO,5
AUGENSTEIN,5
AUGER,20
AUGERI,5
AUGHE,5
AUGHENBAUGH,5
AUGHTMAN,5
AUGHTRY,5
AUGLE,5
AUGLIANO,5
AUGSBURGER,5
AUGSPURGER,5
AUGUST,30
AUGUSTA,5
AUGUSTAVE,5
AUGUSTE,10
AUGUSTIN,10
AUGUSTINE,50
AUGUSTO,5
AUGUSTSON,5
AUGUSTUS,10
AUGUSTYN,5
AUGUSTYNIAK,5
AUILA,5
AUILES,5
AUJLA,5
AUKAMP,5
AUKER,5
AUKERMAN,5
AUKES,5
AUL,5
AULABAUGH,5
AULBACH,5
AULD,10
AULDER,5
AULDRIDGE,5
AULDS,5
AULER,5
AULETTA,5
AULL,5
AULS,5
AULT,30
AULTMAN,10
AULTZ,5
AUMAN,10
AUMANN,5
AUMAVAE,5
AUMEN,5
AUMEND,5
AUMENT,5
AUMICH,5
AUMICK,5
AUMILLER,10
AUN,5
AUNA,5
AUNE,5
AUNGST,5
AUNKST,5
AUPPERLE,5
AUPREY,5
AURAND,10
AURELIA,5
AURELIO,5
AURES,5
AURGES,5
AURICCHIO,5
AURICH,5
AURINGER,5
AURORA,5
AURRICHIO,5
AUS,5
AUSBROOKS,5
AUSBURN,5
AUSBY,5
AUSDEMORE,5
AUSHERMAN,5
AUSIELLO,5
AUSLAM,5
AUSLAND,5
AUSLANDER,5
AUSLEY,5
AUSMAN,5
AUSMUS,5
AUST,10
AUSTAD,5
AUSTELL,5
AUSTEN,5
AUSTER,5
AUSTERBERRY,5
AUSTGEN,5
AUSTILL,5
AUSTIN,520
AUSTINE,5
AUSTINO,5
AUSTON,5
AUSTRIA,10
AUTAUBO,5
AUTEN,20
AUTER,5
AUTERI,5
AUTERY,5
AUTHEMENT,10
AUTHER,5
AUTHUR,5
AUTIN,5
AUTIO,5
AUTMAN,5
AUTOBEE,5
AUTON,5
AUTOVINO,5
AUTRANO,5
AUTREY,20
AUTRY,30
AUTULLO,5
AUVIL,5
AUWAERTER,5
AUWARTER,5
AUXIER,10
AUXILIEN,5
AUYER,5
AUYEUNG,10
AUYON,5
AUYONG,5
AUZAT,5
AUZENNE,10
AUZSTON,5
AVALA,5
AVALLONE,10
AVALOS,60
AVANCE,5
AVANCENA,5
AVANS,10
AVANSINO,5
AVANT,20
AVANTS,5
AVANZATO,5
AVARBUCH,5
AVARY,5
AVE,5
AVEADO,5
AVELAR,20
AVELES,5
AVELINE,5
AVELINO,5
AVELLA,5
AVELLANEDA,5
AVELLANO,5
AVELLAR,5
AVELLINO,5
AVELLO,5
AVENA,5
AVENDANO,10
AVENI,5
AVENIA,5
AVENOSO,5
AVENT,10
AVER,5
AVERA,10
AVERBACH,5
AVERBECK,5
AVERETT,10
AVERETTE,5
AVERHART,5
AVERILL,20
AVERITT,5
AVERITTE,5
AVERS,5
AVERSA,5
AVERSANO,5
AVERY,150
AVERYT,5
AVETISYAN,5
AVEY,10
AVIE,5
AVILA,190
AVILAR,5
AVILES,60
AVILEZ,5
AVILLA,10
AVINA,10
AVINGER,5
AVINO,5
AVIRETT,5
AVIS,10
AVISON,5
AVITA,5
AVITABILE,5
AVITIA,10
AVNER,5
AVOLA,5
AVOLIO,5
AVON,5
AVONA,5
AVRETT,5
AVRIL,5
AW,5
AWAD,10
AWADA,5
AWAI,5
AWALT,5
AWBREY,5
AWE,5
AWENDER,5
AWKARD,5
AWKWARD,5
AWONG,5
AWTREY,5
